Sysno,ZpZveřejnění,AutořiVšichni,AutořiAV,AutořiVšichniPočet,AutořiRIV,AutořiAVPočet,AutořiKorespondující,BiblCit,BiblCitZdrD,ISBN_ISSN,ISBN_ISSN_ZdrDok,ZeměZveřejnění,Jazyk,PočStran,ImpFaktor,ProjektyCEP,ProjektyOst,VýzZáměr,OrigNázev,PřekladNázvu,KlíčSlova,AnotaceOrig,AnotaceEng,AnotaceCz,KódOborRIV,Pozn,PoznProZprac,Konference,VlastníkZáznamu,VlastníkZáznamuCZ,VlastníkZáznamuANJ,OdevzdáníDoRIV,RokVydání,RokSběru,PočetCitací,DOI,UT WOS,UT SCOPUS,HANDLE,RVO,PlnýText,Int.kód,TechnickéParametry,EkonomickéParametry,NázevVlastníka,ČísloPředpisu,ČísloPatentovéhoSpisu,VlastníkPatentu,DatumUděleníPatentu,KódVydavatelePatentu,Poddruh
"0408101","C","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. Parallel Probabilistic Algorithms with Co-Operating Processors for Dimension-Separable Searching Problems. In Mařík, V. (ed.). Aplikace umělé inteligence AI'91 Praha: Česká společnost pro kybernetiku a informatiku, 1991, s. 85-96. [Aplikace umělé inteligence AI '91, Praha, 25.06.1991-27.06.1991, CS].","In Mařík, V. (ed.). Aplikace umělé inteligence AI'91. Praha: Česká společnost pro kybernetiku a informatiku, 1991, s. 85-96","","","CS1","eng","","","","","","Parallel Probabilistic Algorithms with Co-Operating Processors for Dimension-Separable Searching Problems","","","","","","","","","Aplikace umělé inteligence AI '91. Praha (CS), 25.06.1991-27.06.1991","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1991","","","","","","http://hdl.handle.net/11104/0128206","","0","","","","","","","","","",""
"0408093","C","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. A Few Remarks and Comments on Extra-Mathematical Assumptions and Consequences of Some Theoretical Models of Uncertainty Quantification and Processing. In Svoboda, V.; Zapletal, I. (ed.). LOGICA '90 Praha: Institute of Philosophy Czechoslovak Academy of Science, 1991, s. 71-91. [LOGICA '90, Bechyně, 07.05.1990-09.05.1990, CS].","In Svoboda, V.; Zapletal, I. (ed.). LOGICA '90. Praha: Institute of Philosophy Czechoslovak Academy of Science, 1991, s. 71-91","","","CS1","eng","","","","","","A Few Remarks and Comments on Extra-Mathematical Assumptions and Consequences of Some Theoretical Models of Uncertainty Quantification and Processing","","","","","","","","","LOGICA '90. Bechyně (CS), 07.05.1990-09.05.1990","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1991","","","","","","http://hdl.handle.net/11104/0128198","","0","","","","","","","","","",""
"0408086","C","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. Parallel Probabilistic Searching Algorithms and Their Relationship to Neural Networks. In Neural Nets for System Applications Praha: ÚTIA ČSAV, 1991, nestr. [Neural Nets for System Applications, Prague, 20.05.1990-21.05.1990, CS].","In Neural Nets for System Applications. Praha: ÚTIA ČSAV, 1991, nestr","","","CS1","eng","","","","","","Parallel Probabilistic Searching Algorithms and Their Relationship to Neural Networks","","","","","","","","","Neural Nets for System Applications. Prague (CS), 20.05.1990-21.05.1990","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1991","","","","","","http://hdl.handle.net/11104/0128191","","","","","","","","","","","",""
"0408043","J","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. Parallel Probabilistic Searching and Sorting Algorithms. Kybernetika 1990, roč. 26, Suppl., s. 1-93. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/124173","Kybernetika. 1990, roč. 26, Suppl., s. 1-93","","0023-5954","CS1","eng","","","","","","Parallel Probabilistic Searching and Sorting Algorithms","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1990","","","","","","http://hdl.handle.net/11104/0128148","","1","","","","","","","","","",""
"0408038","J","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. Expert Systems with Boolean-Valued Uncertainties. Computers and Artificial Intelligence 1991, roč. 10, č. 1, s. 43-55. ISSN 0232-0274.","Computers and Artificial Intelligence. 1991, roč. 10, č. 1, s. 43-55","","0232-0274","CS1","eng","","0.181","","","","Expert Systems with Boolean-Valued Uncertainties","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1991","","","","wos:A1991EY36800004","","http://hdl.handle.net/11104/0128143","","","","","","","","","","","",""
"0407876","C","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. Conceptions of Existence in Mathematics and Uncertainty Processing in Expert Systems. In Svoboda, V.; Zapletal, I. (ed.). LOGICA 89. Proceedings of Symposium Praha: Institute of Philosophy, Czechoslovak Academy of Sciences, 1990, s. 137-149. ISBN 80-7007-011-0. [LOGICA '89, Vestec u Příbrami, 05.09.1989-07.09.1989, CS].","In Svoboda, V.; Zapletal, I. (ed.). LOGICA 89. Proceedings of Symposium. Praha: Institute of Philosophy, Czechoslovak Academy of Sciences, 1990, s. 137-149","","80-7007-011-0","CS1","eng","","","","","","Conceptions of Existence in Mathematics and Uncertainty Processing in Expert Systems","","","","","","","","","LOGICA '89. Vestec u Příbrami (CS), 05.09.1989-07.09.1989","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1990","","","","","","http://hdl.handle.net/11104/0127981","","0","","","","","","","","","",""
"0407846","C","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. Statistical Induction Through Rough Sets. In Mařík, V. (ed.). Aplikace umělé inteligence AI'90 Praha: Ústav pro informační systémy v kultuře, 1990, s. 35-42. [Aplikace umělé inteligence AI '90, Praha, 20.03.1990-22.03.1990, CS].","In Mařík, V. (ed.). Aplikace umělé inteligence AI'90. Praha: Ústav pro informační systémy v kultuře, 1990, s. 35-42","","","CS1","eng","","","","","","Statistical Induction Through Rough Sets","","","","","","","","","Aplikace umělé inteligence AI '90. Praha (CS), 20.03.1990-22.03.1990","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1990","","","","","","http://hdl.handle.net/11104/0127951","","0","","","","","","","","","",""
"0407838","J","Kramosil, Ivan","Kramosil, Ivan","1","1","1","","Kramosil, Ivan. Model-Preserving Transformations of Databases for Rule-Based Expert Systems with Boolean-Valued Weights. Knowledge-Based Systems 1990, roč. 3, č. 1, s. 21-24. ISSN 0950-7051.","Knowledge-Based Systems. 1990, roč. 3, č. 1, s. 21-24","","0950-7051","GB","eng","","","","","","Model-Preserving Transformations of Databases for Rule-Based Expert Systems with Boolean-Valued Weights","","","","","","","","","Aplikace umělé inteligence AI '89. Praha, 24.04.1989-26.04.1989","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1990","","","10.1016/0950-7051(90)90035-G","","2-s2.0-45149135598","http://hdl.handle.net/11104/0127943","","0","","","","","","","","","",""
"0405195","J","Černohorská, J. - Dvořák, M. - Harmancová, Dagmar - Novák, V. - Nátr, L.","Harmancová, Dagmar","5","5","1","","Černohorská, J.; Dvořák, M.; Harmancová, Dagmar; Novák, V.; Nátr, L. FYTOTROF - an Expert System for Diagnosis of Plant Nutrient Deficiency Based on Visual Symptoms. Scientia Agriculturae Bohemica 1995, roč. 26, -, s. 199-208.","Scientia Agriculturae Bohemica. 1995, roč. 26, -, s. 199-208","","","CZ","eng","","","","","","FYTOTROF - an Expert System for Diagnosis of Plant Nutrient Deficiency Based on Visual Symptoms","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1995","","","","","","http://hdl.handle.net/11104/0125389","","","","","","","","","","","",""
"0404907","J","Drbohlav, P. - Hájek, Z. - Mašata, J. - Klímková, M. - Kolařík, D. - Řežábek, K. - Zvárová, Jana - Jirkovský, M.","Zvárová, Jana","8","8","1","","Drbohlav, P.; Hájek, Z.; Mašata, J.; Klímková, M.; Kolařík, D.; Řežábek, K.; Zvárová, Jana; Jirkovský, M. Perinatální výsledky dvojčetných těhotenství po IVF a po spontánní koncepci. Česká gynekologie. Časopis České gynekologické a porodnické společnosti 2000, roč. 65, Suppl. 1, s. 24-29. ISSN 1210-7832.","Česká gynekologie. Časopis České gynekologické a porodnické společnosti. 2000, roč. 65, Suppl. 1, s. 24-29","","1210-7832","CZ","cze","6","","NH4837:GA MZd","","AV0Z1030915","Perinatální výsledky dvojčetných těhotenství po IVF a po spontánní koncepci","","in vitro fertilization - multiple pregnancy - perinatal outcome","V retrospektivní analýze těhotenství, porodů a neonatálních výsledků jsme kromě rozdílů ve způsobu ukončení těhotenství a doby provedení cerkláže nezjistili podstatné rozdíly mezi skupinou dvojčetných těhotenství po IVF a spontánní koncepci. Je však nutné mít na zřeteli všeobecně horší perinatální výsledky vícečetných těhotenství proti jednočetným.","In our retrospective analysis of twin pregnancies, deliveries and neonatal outcome, except for the methods of delivery and time of performing cerclage, ew did not find any important significant differences between the IVF and spontaneously conceived twins. However, it is necessary to remember the generally worse obstetric outcome of twin compared to singleton pregnancies.","","FK","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2004","","","","","http://hdl.handle.net/11104/0125129","","","","","","","","","","","",""
"0404906","J","Jirsová, S. - Mardešic, T. - Hulvert, P. - Müller, P. - Vobořil, J. - Huttelová, R. - Miková, M. - Bečvářová, V. - Zvárová, Jana - Jirkovský, M.","Zvárová, Jana","10","10","1","","Jirsová, S.; Mardešic, T.; Hulvert, P.; Müller, P.; Vobořil, J.; Huttelová, R.; Miková, M.; Bečvářová, V.; Zvárová, Jana; Jirkovský, M. Zhoršuje redukce vícečetné gravidity perinatální výsledky u dvoučetých gravidit?. Česká gynekologie. Časopis České gynekologické a porodnické společnosti 2000, roč. 65, č. 4, s. 230-235. ISSN 1210-7832.","Česká gynekologie. Časopis České gynekologické a porodnické společnosti. 2000, roč. 65, č. 4, s. 230-235","","1210-7832","CZ","cze","6","","","","AV0Z1030915","Zhoršuje redukce vícečetné gravidity perinatální výsledky u dvoučetých gravidit?","","reduction of multi-foetal pregnancies - length of pregnancies - weight of newborns - manner of termination of the delivery","Redukce vícečetného těhotenství nezhoršuje perinatální výsledky ve srovnání s graviditami, u nichž redukce nebyla provedena,jak bylo prokázáno analýzou obou souborů.","The analysis of both groups proves that reduction of multi-foetal pregnancies does not worsen perinatal results in comparison to pregnancies where reduction was not performed.","","FK","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2004","","","","","http://hdl.handle.net/11104/0125128","","","","","","","","","","","",""
"0404881","C","Savický, Petr","Savický, Petr","1","1","1","","Savický, Petr. On Random Orderings of Variables for Parity OBDDs. In Electronic Colloquium on Computational Complexity, TR98-068 Trier, 1998.\\nhttp://www.eccc.uni-trier.de/report/1998/068","In Electronic Colloquium on Computational Complexity, TR98-068. Trier, 1998","","","DE","eng","","","GA201/98/0717:GA ČR - OK 304:GA MŠk","","","On Random Orderings of Variables for Parity OBDDs","","representation of Boolean functions - OBDD - random ordering of variables","","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1998","","","","","","http://hdl.handle.net/11104/0125107","","","","","","","","","","","",""
"0404868","C","Kleindienst, J. - Plášil, František - Tůma, P.","Plášil, František","3","3","1","","Kleindienst, J.; Plášil, František; Tůma, P. What we are Missing in the persistent Object Service Specification. In Proceedings of OOPSLA Workshop on Large Persistent and Distributed Systems California, 1996. [OOPSLA'96, San Jose, 06.10.1996-10.10.1996, US].","In Proceedings of OOPSLA Workshop on Large Persistent and Distributed Systems. California, 1996","","","US","eng","","","","","","What we are Missing in the persistent Object Service Specification","","","","","","JC","","","OOPSLA'96. San Jose (US), 06.10.1996-10.10.1996","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","1996","","6","","","","http://hdl.handle.net/11104/0125094","","","","","","","","","","","",""
"0404838","J","Vojtáš, Peter","Vojtáš, Peter","1","1","1","","Vojtáš, Peter. Declarative and Procedural Semantics of Fuzzy Similarity Based Unification. Kybernetika 2000, roč. 36, č. 6, s. 707-720. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/135382","Kybernetika. 2000, roč. 36, č. 6, s. 707-720","","0023-5954","CZ","eng","14","","","1/7557/20:VEGA:SK - 1/7555/20:VEGA:SK","AV0Z1030915","Declarative and Procedural Semantics of Fuzzy Similarity Based Unification","","similarity based unification - soundness and completeness - fuzzy logic programming","In this paper we argue that for fuzzy unification we need a procedural and declarative semantics (as opposed to the two valued). We base our semantics on a formal model of fuzzy logic programming extended by fuzzy similarities and axioms of predicate calculus with equality. We prove soundness and completeness of fuzzy similarity based unification.","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2003","","","wos:000166986100007","","http://hdl.handle.net/11104/0125068","","1","","","","","","","","","",""
"0404837","J","Kacprzyk, J. - Pasi, G. - Vojtáš, Peter - Zadrozny, S.","Vojtáš, Peter","4","4","1","","Kacprzyk, J.; Pasi, G.; Vojtáš, Peter; Zadrozny, S. Fuzzy Querying: Issues and Perspectives. Kybernetika 2000, roč. 36, č. 6, s. 605-616. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/135376","Kybernetika. 2000, roč. 36, č. 6, s. 605-616","","0023-5954","CZ","eng","12","","","","AV0Z1030915","Fuzzy Querying: Issues and Perspectives..","","flexible querying - information retrieval - fuzzy databases","This is an introductory paper to a volume on fuzzy querying. It provides an overview of current state of this area from the point of view of information retrieval and fuzziness in database querying.","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2003","","","wos:000166986100001","","http://hdl.handle.net/11104/0125067","","1","","","","","","","","","",""
"0404654","J","Janoušek, J. - Brichcín, M. - Hnilica, K. - Savický, Petr","Savický, Petr","4","4","1","","Janoušek, J.; Brichcín, M.; Hnilica, K.; Savický, Petr. Výzkum komunikačních procesů při společné činnosti v podmínkávh počítačové sítě. Československá psychologie 1995, roč. 39, č. 1, s. 40-51. ISSN 0009-062X.","Československá psychologie. 1995, roč. 39, č. 1, s. 40-51","","0009-062X","CZ","cze","13","0.122","","","","Výzkum komunikačních procesů při společné činnosti v podmínkávh počítačové sítě","","communication - cooperation - computer network - consensus","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1995","","1","","wos:A1995RC11000005","","http://hdl.handle.net/11104/0124894","","","","","","","","","","","",""
"0404568","J","Filipovský, J. - Svoboda, V. - Pecen, Ladislav","Pecen, Ladislav","3","3","1","","Filipovský, J.; Svoboda, V.; Pecen, Ladislav. Reproducibility of Radial Pulse Wave Analysis in Healthy Subjects. Journal of Hypertension 2000, roč. 18, č. 8, s. 1033-1040. ISSN 0263-6352.","Journal of Hypertension. 2000, roč. 18, č. 8, s. 1033-1040","","0263-6352","US","eng","8","3.640","","","AV0Z1030915","Reproducibility of Radial Pulse Wave Analysis in Healthy Subjects","","blood pressure - heart-rate - predictor - risk","Objective was to determine the reproducibility of parameters estimated by pulse wave analysis (PWA), mainly of central systolic blood pressure in the aorta (CSP), central systolic pressure-time index and central augmentation index. The study was performed on 88 healthy subjects. Variability within subjects was significantly lower for all parameters than among. CAI is a more stable parameter than PSP measured by an oscillometric device.","","","BB","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2003","48","10.1097/00004872-200018080-00007","wos:000088690400007","","http://hdl.handle.net/11104/0124816","","","","","","","","","","","",""
"0404549","C","Kůrková, Věra - Sanguineti, M.","Kůrková, Věra","2","2","1","","Kůrková, Věra; Sanguineti, M. Dimension-Independent Approximation by Neural Networks: How Can we Cope With the Curse of Dimensionality?. In Sivasundaram, S. (ed.). Nonlinear Problems in Aviation and Aerospace. Vol. 1 Cambridge: European Conference Publications, 2000, s. 355-364. [ICNPAA International Conference /3./, Daytona Beach, 10.05.2000-12.05.2000, US].","In Sivasundaram, S. (ed.). Nonlinear Problems in Aviation and Aerospace. Vol. 1. Cambridge: European Conference Publications, 2000, s. 355-364","","","US","eng","10","","GA201/99/0092:GA ČR - GA201/00/1489:GA ČR","","AV0Z1030915","Dimension-Independent Approximation by Neural Networks: How Can we Cope With the Curse of Dimensionality?","","curse of dimensionality - dimension-independent approximation - linear and nonlinear approximation - complexity neural networks","In this paper we study feedforward neural networks as nonlinear approximation schemes computing parametrized sets of variable-basis functions. We show that under suitable constraints on the functions be approximated and on the type of hidden units approximation by such networks does not exhibit the curse of dimensionality.","","","BA","invited paper","","ICNPAA International Conference /3./. Daytona Beach (US), 10.05.2000-12.05.2000","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2002","","","wos:000184462700039","","http://hdl.handle.net/11104/0124798","","","","","","","","","","","",""
